id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2,result,goal_diff
27390,2005-08-17,Iceland,South Africa,Iceland,Friendly,0,1,21,11,16,16,1,5,2,4,2.5175,3.0875,2.5275,win,3.0
27412,2005-08-17,Spain,Uruguay,Spain,Friendly,2,5,17,12,4,11,6,4,4,5,1.5118,3.5073,6.1682,win,2.0
27409,2005-08-17,Egypt,Portugal,Portugal,Friendly,-1,0,22,21,7,13,7,6,1,2,8.8755,4.3755,1.2955,lose,-2.0
27407,2005-08-17,Chile,Peru,Peru,Friendly,13,14,16,13,6,9,2,2,4,3,3.45,3.15,1.95,lose,-2.0
27417,2005-08-17,Trinidad and Tobago,USA,USA,FIFA World Cup qualification,-10,3,20,15,9,13,4,7,3,1,9.99,5.9375,1.145,lose,-1.0
27388,2005-08-17,Guatemala,Panama,Guatemala,FIFA World Cup qualification,5,8,23,12,14,13,2,2,0,4,1.7929,3.2843,3.9271,win,1.0
27402,2005-08-17,Costa Rica,Mexico,Mexico,FIFA World Cup qualification,-12,12,16,16,7,9,4,6,3,2,8.6975,4.505,1.2813,lose,-2.0
27422,2005-09-02,Libya,Sudan,Libya,FIFA World Cup qualification,1,2,13,26,6,12,4,5,3,2,1.43,3.7083,6.7333,draw,0.0
27435,2005-09-03,Kenya,Tunisia,Kenya,FIFA World Cup qualification,-1,1,14,19,10,15,2,5,5,2,4.495,3.4317,1.66,lose,-2.0
27458,2005-09-03,Senegal,Zambia,Zambia,FIFA World Cup qualification,-1,5,17,17,13,8,4,5,3,4,2.3488,3.1875,2.6375,win,1.0
27424,2005-09-03,Andorra,Finland,Andorra,FIFA World Cup qualification,-1,0,23,9,14,19,1,5,1,1,9.99,7.2222,1.0711,draw,0.0
27430,2005-09-03,Estonia,Latvia,Estonia,FIFA World Cup qualification,-18,15,19,18,8,13,1,3,3,3,2.7391,3.1827,2.3164,win,1.0
27451,2005-09-03,Bulgaria,Sweden,Sweden,FIFA World Cup qualification,-7,2,11,15,15,17,2,5,6,3,7.7639999999999985,4.09,1.36,lose,-3.0
27452,2005-09-03,Israel,Switzerland,Switzerland,FIFA World Cup qualification,-1,2,13,16,12,11,2,4,7,4,4.91,3.2009,1.6736,draw,0.0
27432,2005-09-03,Georgia,Ukraine,Georgia,FIFA World Cup qualification,-4,1,15,8,14,10,2,7,2,3,5.8064,3.5109,1.5245,draw,0.0
27425,2005-09-03,Armenia,Netherlands,Armenia,FIFA World Cup qualification,-1,0,16,14,11,12,2,8,1,2,9.99,6.8889,1.0889,lose,-1.0
27423,2005-09-03,Albania,Kazakhstan,Albania,FIFA World Cup qualification,1,0,15,21,9,14,3,0,0,0,1.21,5.1,9.495,win,1.0
27429,2005-09-03,Burkina Faso,South Africa,Burkina Faso,FIFA World Cup qualification,-2,2,19,12,5,17,1,5,1,4,3.9988,3.2675,1.7838,win,2.0
27436,2005-09-03,Congo,Mali,Mali,FIFA World Cup qualification,1,5,9,14,9,15,2,3,2,3,3.7557,3.1857,1.86,lose,-2.0
27444,2005-09-03,Czech Republic,Romania,Romania,FIFA World Cup qualification,2,0,21,15,17,14,8,5,1,2,2.1673,3.1745,3.0055,lose,-2.0
27454,2005-09-03,Denmark,Turkey,Turkey,FIFA World Cup qualification,1,3,14,11,14,18,5,4,3,4,3.013,3.159,2.184,draw,0.0
27434,2005-09-03,Croatia,Iceland,Iceland,FIFA World Cup qualification,1,0,20,23,13,14,6,2,2,2,1.476,3.573,6.296,win,2.0
27442,2005-09-03,Austria,Poland,Poland,FIFA World Cup qualification,0,0,12,18,15,15,3,7,5,2,5.681,3.535,1.54,lose,-1.0
27433,2005-09-03,Hungary,Malta,Hungary,FIFA World Cup qualification,5,2,18,27,10,16,4,0,2,1,1.0567,7.5,9.99,win,4.0
27449,2005-09-03,Norway,Slovenia,Slovenia,FIFA World Cup qualification,3,1,7,10,12,7,5,2,5,5,2.759,3.153,2.334,win,1.0
27431,2005-09-03,Faroe Islands,France,France,FIFA World Cup qualification,-1,0,27,5,13,8,2,3,1,7,9.99,9.1067,1.0144,lose,-3.0
27443,2005-09-03,Luxembourg,Portugal,Portugal,FIFA World Cup qualification,-6,1,22,21,21,13,0,7,0,2,9.99,9.1622,1.01,lose,-6.0
27441,2005-09-03,Argentina,Paraguay,Paraguay,FIFA World Cup qualification,36,28,19,21,13,10,5,3,3,3,2.29,3.2,2.7,lose,-1.0
27448,2005-09-03,Germany,Slovakia,Slovakia,Friendly,4,0,18,18,28,12,6,5,3,4,1.7873,3.2782,4.1673,lose,-2.0
27450,2005-09-03,Canada,Spain,Spain,Friendly,-1,0,11,15,11,3,2,5,2,5,10.7689,5.9944,1.1244,lose,-1.0
27455,2005-09-03,Mexico,USA,USA,FIFA World Cup qualification,18,10,17,13,9,12,5,7,2,2,3.0375,3.075,2.2125,lose,-2.0
27440,2005-09-03,Costa Rica,Panama,Panama,FIFA World Cup qualification,13,5,17,10,8,12,3,2,3,5,2.1413,3.1875,3.0288,win,2.0
27469,2005-09-04,Rwanda,Zimbabwe,Zimbabwe,FIFA World Cup qualification,0,1,15,9,12,12,2,6,4,3,7.4567,4.0533,1.355,lose,-2.0
27460,2005-09-04,Angola,Gabon,Angola,FIFA World Cup qualification,4,3,11,15,7,6,3,4,4,2,1.3986,3.8829,7.0,win,3.0
27467,2005-09-04,Liberia,Togo,Togo,FIFA World Cup qualification,-3,3,22,15,5,6,2,6,1,3,9.892,5.46,1.1840000000000002,lose,-3.0
27464,2005-09-04,Ghana,Uganda,Ghana,FIFA World Cup qualification,1,2,12,22,7,5,4,1,5,1,1.1571,5.6786,9.99,win,2.0
27459,2005-09-04,Algeria,Nigeria,Algeria,FIFA World Cup qualification,1,3,12,13,13,9,2,4,3,4,4.0038,3.28,1.7763,lose,-3.0
27486,2005-09-07,Greece,Kazakhstan,Kazakhstan,FIFA World Cup qualification,1,0,12,20,8,15,4,0,3,0,1.1083,6.6192,9.99,win,1.0
27471,2005-09-07,Austria,Azerbaijan,Azerbaijan,FIFA World Cup qualification,1,0,14,17,17,6,3,0,5,2,1.4883,3.65,6.1492,draw,0.0
27474,2005-09-07,Bulgaria,Iceland,Bulgaria,FIFA World Cup qualification,3,1,13,21,15,14,3,3,5,2,1.3667,4.0167,7.4983,win,1.0
27480,2005-09-07,Finland,Macedonia,Finland,FIFA World Cup qualification,1,0,8,15,22,15,6,2,1,2,1.3917,3.9683,7.085,win,4.0
27487,2005-09-07,Latvia,Slovakia,Latvia,FIFA World Cup qualification,-1,0,17,11,12,12,3,4,3,5,3.009,3.219,2.128,draw,0.0
27499,2005-09-07,Turkey,Ukraine,Ukraine,FIFA World Cup qualification,0,1,13,9,17,10,4,8,4,2,2.2667,3.15,2.8356,win,1.0
27490,2005-09-07,Croatia,Malta,Malta,FIFA World Cup qualification,3,0,19,21,10,17,6,0,3,2,1.0490000000000002,8.2,9.99,draw,0.0
27472,2005-09-07,Belarus,Italy,Belarus,FIFA World Cup qualification,-1,2,16,13,14,7,4,5,4,4,6.53,3.4845,1.4818,lose,-3.0
27479,2005-09-07,Faroe Islands,Israel,Faroe Islands,FIFA World Cup qualification,0,1,21,15,16,14,2,2,1,7,9.9117,5.7,1.17,lose,-2.0
27489,2005-09-07,Bosnia-Herzegovina,Lithuania,Lithuania,FIFA World Cup qualification,0,1,13,15,9,6,2,4,5,3,2.6592,3.1667,2.3833,win,1.0
27495,2005-09-07,Norway,Scotland,Norway,FIFA World Cup qualification,-5,5,5,9,12,12,5,1,4,5,1.5964,3.4818,5.1873,lose,-1.0
27488,2005-09-07,Liechtenstein,Luxembourg,Liechtenstein,FIFA World Cup qualification,1,1,18,21,13,23,1,0,2,0,1.3242,4.2183,8.3925,win,3.0
27478,2005-09-07,Denmark,Georgia,Denmark,FIFA World Cup qualification,0,1,17,16,10,15,5,3,3,2,1.1364,6.2,9.99,win,5.0
27476,2005-09-07,Cyprus,Switzerland,Cyprus,FIFA World Cup qualification,-1,1,15,13,12,13,2,5,2,4,6.355,3.7533,1.4575,lose,-2.0
27473,2005-09-07,Belgium,San Marino,Belgium,FIFA World Cup qualification,5,0,16,23,9,13,4,1,3,1,1.016,8.996,9.99,win,8.0
27493,2005-09-07,Andorra,Netherlands,Netherlands,FIFA World Cup qualification,-3,0,21,13,14,14,1,7,1,3,9.99,9.145,1.011,lose,-4.0
27496,2005-09-07,Poland,Wales,Poland,FIFA World Cup qualification,2,2,20,11,14,10,7,3,2,3,1.3082,4.3564,9.0209,win,1.0
27483,2005-09-07,Hungary,Sweden,Hungary,FIFA World Cup qualification,3,10,16,17,10,17,3,6,2,3,4.6318,3.3791,1.6691,lose,-1.0
27484,2005-09-07,France,Ireland,Ireland,FIFA World Cup qualification,0,4,7,12,7,6,4,6,6,4,2.0545,3.1173,3.4118,win,1.0
27498,2005-09-07,Serbia,Spain,Spain,FIFA World Cup qualification,-2,2,11,16,9,2,3,6,5,4,6.1508,3.555,1.5083,draw,0.0
27485,2005-09-07,Honduras,Japan,Japan,Friendly,0,1,12,6,8,13,5,4,4,2,5.45,3.5,1.525,lose,-1.0
27481,2005-09-07,Germany,South Africa,Germany,Friendly,1,1,19,16,25,15,5,4,4,4,1.2455,4.8791,9.9927,win,2.0
27475,2005-09-07,Costa Rica,Trinidad and Tobago,Costa Rica,FIFA World Cup qualification,10,4,19,20,8,4,3,3,2,3,1.4813,3.5813,6.2375,win,2.0
27482,2005-09-07,Guatemala,USA,Guatemala,FIFA World Cup qualification,-4,3,23,12,12,12,2,7,1,2,3.4889,3.2444,1.9233,draw,0.0
27491,2005-09-07,Mexico,Panama,Mexico,FIFA World Cup qualification,3,1,17,11,9,12,5,2,2,4,1.1,6.8333,9.99,win,5.0
27507,2005-10-01,Liberia,Zambia,Liberia,FIFA World Cup qualification,-1,0,20,17,7,10,2,5,1,2,3.9625,3.275,1.7875,lose,-5.0
27509,2005-10-07,Iceland,Poland,Poland,Friendly,-3,1,20,21,17,13,2,7,2,2,7.6333,4.1844,1.3311,lose,-1.0
27551,2005-10-08,Bahrain,Uzbekistan,Uzbekistan,FIFA World Cup qualification,-2,1,13,18,8,13,3,4,3,3,4.1127,3.2218,1.7927,draw,0.0
27525,2005-10-08,Finland,Romania,Finland,FIFA World Cup qualification,-5,2,7,15,20,13,5,5,2,2,3.2558,3.2508,1.9992,lose,-1.0
27534,2005-10-08,Nigeria,Zimbabwe,Nigeria,FIFA World Cup qualification,2,1,11,11,10,11,4,7,4,2,1.3078,4.3478,8.1733,win,4.0
27540,2005-10-08,Angola,Rwanda,Rwanda,FIFA World Cup qualification,1,0,12,16,8,11,3,2,4,4,1.5122,3.5722,5.6967,win,1.0
27526,2005-10-08,Algeria,Gabon,Gabon,FIFA World Cup qualification,-1,1,13,16,14,6,2,4,3,2,2.775,3.1813,2.2463,draw,0.0
27513,2005-10-08,Bulgaria,Hungary,Bulgaria,FIFA World Cup qualification,-7,5,15,17,12,10,2,4,5,2,1.6792,3.3642,4.5617,win,2.0
27514,2005-10-08,Cameroon,Egypt,Cameroon,FIFA World Cup qualification,-3,5,16,21,9,5,6,7,2,1,1.3411,4.1878,8.0556,draw,0.0
27517,2005-10-08,Congo,Togo,Congo,FIFA World Cup qualification,-1,1,8,14,9,7,3,7,2,3,4.3856,2.6767,1.9111,lose,-1.0
27542,2005-10-08,Mali,Senegal,Senegal,FIFA World Cup qualification,-3,10,14,14,15,12,3,4,3,4,8.0244,4.3011,1.3178,lose,-3.0
27543,2005-10-08,Estonia,Slovakia,Slovakia,FIFA World Cup qualification,-1,0,18,9,6,11,2,4,2,5,9.8258,4.9825,1.2192,lose,-1.0
27544,2005-10-08,Congo DR,South Africa,South Africa,FIFA World Cup qualification,-3,0,17,19,7,15,4,3,5,4,5.3889,2.7333,1.7989,draw,0.0
27545,2005-10-08,Ivory Coast,Sudan,Sudan,FIFA World Cup qualification,3,1,19,25,7,10,6,6,2,1,1.3656,4.0644,7.1278,win,2.0
27549,2005-10-08,Burkina Faso,Uganda,Uganda,FIFA World Cup qualification,1,0,19,19,5,4,2,2,1,1,2.5063,3.1625,2.4813,draw,0.0
27527,2005-10-08,Georgia,Kazakhstan,Georgia,FIFA World Cup qualification,1,0,16,20,16,13,3,0,3,0,1.2638,4.6513,9.1588,draw,0.0
27550,2005-10-08,Albania,Ukraine,Ukraine,FIFA World Cup qualification,-3,0,15,9,9,9,3,7,0,3,9.3986,4.91,1.2386,draw,0.0
27520,2005-10-08,Cyprus,Ireland,Cyprus,FIFA World Cup qualification,-5,0,12,10,15,8,3,5,2,4,9.6175,4.8108,1.2567,lose,-1.0
27531,2005-10-08,Lithuania,Serbia,Lithuania,FIFA World Cup qualification,-2,0,13,13,3,6,4,3,3,5,6.0582,3.6264,1.49,lose,-2.0
27522,2005-10-08,Denmark,Greece,Denmark,FIFA World Cup qualification,4,3,18,13,11,7,5,4,3,2,1.81,3.5027,3.7109,win,1.0
27528,2005-10-08,Faroe Islands,Israel,Israel,FIFA World Cup qualification,-1,1,20,16,14,15,1,2,1,7,11.4455,8.3336,1.0464,lose,-1.0
27519,2005-10-08,Croatia,Sweden,Croatia,FIFA World Cup qualification,2,0,19,17,13,17,6,6,3,3,2.2673,3.0009,2.9791,win,1.0
27536,2005-10-08,Moldova,Norway,Norway,FIFA World Cup qualification,0,1,14,6,3,14,2,6,4,3,10.5742,5.7883,1.1692,lose,-1.0
27510,2005-10-08,Belgium,Spain,Belgium,FIFA World Cup qualification,-3,6,17,17,8,2,3,7,3,3,3.8564,3.2464,1.8482,lose,-2.0
27546,2005-10-08,France,Switzerland,Switzerland,FIFA World Cup qualification,3,7,10,13,7,11,5,5,5,5,1.8718,3.1209,3.9809,draw,0.0
27529,2005-10-08,Italy,Slovenia,Italy,FIFA World Cup qualification,-1,1,13,8,8,9,5,1,5,5,1.2983,4.3533,9.06,win,1.0
27547,2005-10-08,Morocco,Tunisia,Tunisia,FIFA World Cup qualification,2,18,17,20,7,13,5,6,4,2,3.4978,3.1833,1.9611,draw,0.0
27538,2005-10-08,Liechtenstein,Portugal,Portugal,FIFA World Cup qualification,-4,1,19,25,11,11,1,7,2,2,9.99,9.0427,1.0209,lose,-1.0
27516,2005-10-08,Chile,Colombia,Colombia,FIFA World Cup qualification,3,9,18,18,6,10,3,4,3,1,4.5171,3.4,1.6643,draw,0.0
27523,2005-10-08,Ecuador,Uruguay,Ecuador,FIFA World Cup qualification,-23,7,23,12,8,7,6,3,2,5,1.9867,3.0556,3.5333,draw,0.0
27530,2005-10-08,Japan,Latvia,Latvia,Friendly,0,0,8,18,13,10,5,2,2,3,2.5589,3.17,2.41,draw,0.0
27548,2005-10-08,Germany,Turkey,Turkey,Friendly,9,3,19,14,23,18,5,4,3,4,2.5133,3.17,2.5256,lose,-1.0
27518,2005-10-08,Costa Rica,USA,Costa Rica,FIFA World Cup qualification,-2,5,19,13,11,10,4,8,2,2,2.1667,3.1083,2.8917,win,3.0
27533,2005-10-08,Guatemala,Mexico,Mexico,FIFA World Cup qualification,-13,5,19,18,13,7,1,4,2,2,8.6357,4.6414,1.2657,lose,-3.0
27537,2005-10-08,Panama,Trinidad and Tobago,Panama,FIFA World Cup qualification,-3,5,11,18,14,5,2,4,3,3,3.04,3.1757,2.1386,lose,-1.0
27554,2005-10-09,Australia,Jamaica,Australia,Friendly,1,0,28,12,13,12,5,5,2,3,1.77,3.19,4.02,win,5.0
27561,2005-10-12,Andorra,Armenia,Andorra,FIFA World Cup qualification,-4,0,17,15,14,10,1,1,2,2,3.2122,3.1111,2.1033,lose,-3.0
27568,2005-10-12,Czech Republic,Finland,Finland,FIFA World Cup qualification,2,0,26,12,19,21,8,6,0,1,1.4111,3.9533,6.5856,win,3.0
27560,2005-10-12,Albania,Turkey,Albania,FIFA World Cup qualification,0,2,15,14,10,19,4,5,0,3,9.572,5.48,1.203,lose,-1.0
27571,2005-10-12,Georgia,Greece,Greece,FIFA World Cup qualification,-4,0,21,11,16,8,3,4,2,2,9.941,5.93,1.17,lose,-1.0
27576,2005-10-12,Denmark,Kazakhstan,Kazakhstan,FIFA World Cup qualification,1,0,24,20,10,13,5,0,3,0,1.1013,7.0625,9.99,win,1.0
27580,2005-10-12,Bulgaria,Malta,Malta,FIFA World Cup qualification,7,1,16,22,12,15,3,0,4,2,1.2822,4.5467,8.9478,draw,0.0
27573,2005-10-12,Croatia,Hungary,Hungary,FIFA World Cup qualification,2,3,17,17,14,9,5,3,4,2,2.092,3.0860000000000003,3.233,draw,0.0
27581,2005-10-12,Macedonia,Netherlands,Netherlands,FIFA World Cup qualification,0,1,15,13,17,13,2,8,2,2,10.7689,7.0556,1.0989,draw,0.0
27589,2005-10-12,Iceland,Sweden,Sweden,FIFA World Cup qualification,-4,2,22,16,16,14,2,6,2,3,10.691,6.691,1.11,lose,-2.0
27579,2005-10-12,Estonia,Luxembourg,Luxembourg,FIFA World Cup qualification,1,1,16,23,7,22,3,0,2,0,1.244,4.755,9.667,win,2.0
27562,2005-10-12,Austria,Northern Ireland,Austria,FIFA World Cup qualification,-3,3,14,15,14,11,3,2,5,4,1.465,3.755,6.5760000000000005,win,2.0
27564,2005-10-12,Belarus,Norway,Belarus,FIFA World Cup qualification,-1,2,17,7,15,15,3,5,3,3,2.415,3.21,2.5963,lose,-1.0
27575,2005-10-12,Italy,Moldova,Italy,FIFA World Cup qualification,3,0,10,14,9,4,5,2,5,3,1.12,6.449,9.99,win,1.0
27578,2005-10-12,Belgium,Lithuania,Lithuania,FIFA World Cup qualification,0,1,23,12,6,3,4,4,2,2,2.323,3.157,2.728,draw,0.0
27584,2005-10-12,Latvia,Portugal,Portugal,FIFA World Cup qualification,-3,0,17,23,8,9,2,7,4,2,9.773,5.148,1.219,lose,-3.0
27585,2005-10-12,San Marino,Spain,San Marino,FIFA World Cup qualification,-3,0,30,16,9,3,1,6,0,4,9.99,9.14,1.0143,lose,-6.0
27587,2005-10-12,Russia,Slovakia,Slovakia,FIFA World Cup qualification,0,2,22,10,7,12,4,4,4,5,2.552,3.105,2.505,draw,0.0
27588,2005-10-12,Scotland,Slovenia,Slovenia,FIFA World Cup qualification,0,1,10,9,11,11,2,2,5,4,3.8667,3.2544,1.8778,win,3.0
27569,2005-10-12,Cyprus,France,France,FIFA World Cup qualification,-6,1,11,10,17,6,3,5,2,5,14.2771,9.2814,1.0271,lose,-4.0
27574,2005-10-12,Ireland,Switzerland,Ireland,FIFA World Cup qualification,2,2,9,14,8,14,5,6,3,4,2.06,3.144,3.339,draw,0.0
27563,2005-10-12,Bahrain,Uzbekistan,Bahrain,FIFA World Cup qualification,-2,2,15,21,10,14,3,4,3,3,2.0673,3.0973,3.3136,draw,0.0
27570,2005-10-12,China,Germany,Germany,Friendly,0,0,20,23,9,24,3,5,3,3,10.591,6.095,1.136,lose,-1.0
27572,2005-10-12,Costa Rica,Guatemala,Guatemala,FIFA World Cup qualification,7,13,18,20,11,14,5,1,2,2,4.7278,3.5656,1.5978,lose,-2.0
27593,2005-10-12,Panama,USA,USA,FIFA World Cup qualification,-3,2,14,10,14,10,2,7,3,3,9.4922,5.2422,1.1811,lose,-2.0
27565,2005-10-12,Brazil,Venezuela,Brazil,FIFA World Cup qualification,16,0,28,20,9,9,6,2,2,3,1.14,6.0,9.99,win,3.0
27582,2005-10-12,Colombia,Paraguay,Paraguay,FIFA World Cup qualification,-4,7,21,23,12,8,4,5,0,1,2.45,3.5,2.4,win,1.0
27583,2005-10-12,Bolivia,Peru,Peru,FIFA World Cup qualification,-4,7,18,18,8,7,2,3,1,4,5.0,3.5,1.6,lose,-3.0
27597,2005-10-26,Mexico,Uruguay,Mexico,Friendly,2,7,27,13,9,7,5,2,1,6,1.9,3.1,3.55,win,2.0
27601,2005-11-09,Costa Rica,France,France,Friendly,0,0,18,11,9,7,5,5,2,5,8.2733,4.28,1.3267,lose,-1.0
27605,2005-11-11,Paraguay,Togo,Paraguay,Friendly,0,0,22,17,9,7,6,8,1,2,1.7,3.41,4.4833,win,2.0
27609,2005-11-12,Estonia,Finland,Finland,Friendly,-6,9,17,11,7,20,3,5,1,1,5.43,3.4845,1.5518,draw,0.0
27606,2005-11-12,Belarus,Latvia,Belarus,Friendly,3,1,13,17,16,8,3,2,3,4,1.85,3.1,4.0,win,2.0
27607,2005-11-12,Bulgaria,Georgia,Bulgaria,Friendly,0,0,14,19,11,16,3,2,4,3,1.412,3.86,7.27,win,4.0
27618,2005-11-12,Senegal,South Africa,South Africa,Friendly,1,1,13,21,13,16,4,2,4,4,3.1,3.15,2.1,win,1.0
27612,2005-11-12,Liechtenstein,Macedonia,Liechtenstein,Friendly,-3,1,19,18,11,14,2,1,2,2,4.9333,3.5017,1.6033,lose,-1.0
27616,2005-11-12,Ivory Coast,Romania,Romania,Friendly,0,0,20,15,8,12,5,5,2,2,2.7357,3.1357,2.3271,win,1.0
27622,2005-11-12,Brazil,United Arab Emirates,United Arab Emirates,Friendly,0,0,26,8,10,9,5,1,3,7,1.224,5.0310000000000015,9.792,win,8.0
27613,2005-11-12,Italy,Netherlands,Netherlands,Friendly,4,6,10,10,9,14,5,8,5,2,3.3167,2.9833,2.095,win,2.0
27610,2005-11-12,France,Germany,France,Friendly,3,5,15,24,5,21,5,4,5,3,1.9133,3.155,3.6883,draw,0.0
27615,2005-11-12,Croatia,Portugal,Portugal,Friendly,-1,0,18,18,13,9,5,7,4,2,4.444,3.263,1.715,lose,-2.0
27624,2005-11-13,China,Serbia,China,Friendly,-2,0,21,9,6,9,4,3,3,5,3.8125,3.2438,1.8438,lose,-2.0
27625,2005-11-13,Ecuador,Poland,Ecuador,Friendly,0,0,19,24,10,12,6,9,3,1,2.6757,3.2329,2.3257,lose,-3.0
27627,2005-11-14,Ghana,Saudi Arabia,Saudi Arabia,Friendly,0,1,13,12,7,7,5,4,5,4,2.8833,3.2,2.2,win,2.0
27628,2005-11-15,Cameroon,Morocco,Morocco,Friendly,4,2,16,17,11,6,6,6,2,3,1.878,3.22,3.548,draw,0.0
27630,2005-11-16,Australia,Uruguay,Australia,FIFA World Cup qualification,-1,0,26,13,13,6,6,3,1,5,2.2383,3.1417,2.9417,win,1.0
27631,2005-11-16,Bahrain,Trinidad and Tobago,Bahrain,FIFA World Cup qualification,0,1,18,17,8,7,2,4,4,2,2.1333,3.09,3.2067,lose,-1.0
27648,2005-11-16,Switzerland,Turkey,Turkey,FIFA World Cup qualification,-2,3,8,11,14,20,5,6,5,2,4.783,3.406,1.653,lose,-2.0
27646,2005-11-16,Slovakia,Spain,Slovakia,FIFA World Cup qualification,-3,0,10,15,10,11,4,7,5,3,3.115,3.2967,2.0567,draw,0.0
27638,2005-11-16,Angola,Japan,Japan,Friendly,0,0,15,15,8,17,4,5,3,3,5.8033,3.5067,1.5067,lose,-1.0
27634,2005-11-16,Egypt,Tunisia,Egypt,Friendly,0,6,22,19,6,14,7,7,1,1,2.21,3.1063,2.9488,lose,-1.0
27635,2005-11-16,Georgia,Jordan,Georgia,Friendly,0,0,18,13,16,13,2,3,3,1,2.3,3.295,3.0,win,1.0
27644,2005-11-16,Argentina,Qatar,Qatar,Friendly,0,0,19,20,12,15,5,5,2,3,1.155,5.575,9.99,win,3.0
27645,2005-11-16,Nigeria,Romania,Romania,Friendly,0,0,12,14,15,8,5,5,4,2,4.75,3.55,1.6,lose,-3.0
27632,2005-11-16,Cyprus,Wales,Cyprus,Friendly,-2,0,9,12,16,11,3,2,1,2,3.65,3.1917,1.9067,win,1.0
27641,2005-11-16,Canada,Luxembourg,Luxembourg,Friendly,1,0,12,25,11,22,3,0,1,0,1.2786,4.7243,7.9357,win,1.0
27636,2005-11-16,Greece,Hungary,Greece,Friendly,1,5,10,19,7,8,3,3,2,2,1.5544,3.4333,5.5356,win,1.0
27643,2005-11-16,Estonia,Poland,Poland,Friendly,-4,0,12,18,9,13,4,8,1,1,7.0470000000000015,4.151,1.37,lose,-2.0
27637,2005-11-16,Italy,Ivory Coast,Ivory Coast,Friendly,0,0,10,19,10,11,5,6,5,2,1.6967,3.31,4.5117,draw,0.0
27642,2005-11-16,Bulgaria,Mexico,Mexico,Friendly,-2,6,15,28,12,9,3,5,4,0,5.5,3.4643,1.5586,win,3.0
27702,2005-12-14,Hungary,Mexico,Mexico,Friendly,-3,1,14,27,8,7,2,6,3,0,6.5,3.9,1.425,lose,-2.0
27723,2006-01-12,Libya,Tunisia,Tunisia,Friendly,-1,2,14,14,5,16,1,6,4,2,8.25,4.0,1.35,lose,-1.0
27724,2006-01-14,Egypt,South Africa,Egypt,Friendly,0,0,22,22,8,16,5,1,2,5,1.5,3.6,6.0,lose,-1.0
27729,2006-01-17,Angola,Morocco,Morocco,Friendly,-2,0,15,20,7,5,4,6,3,3,4.95,3.4,1.6,draw,0.0
27730,2006-01-18,Saudi Arabia,Sweden,Saudi Arabia,Friendly,-2,0,18,18,10,10,5,6,2,2,2.98,3.0833,2.1833,draw,0.0
27731,2006-01-18,South Korea,United Arab Emirates,United Arab Emirates,Friendly,5,5,11,5,11,18,4,2,4,6,2.25,3.15,2.85,lose,-1.0
27734,2006-01-21,Greece,South Korea,Greece,Friendly,0,0,10,11,4,10,3,4,2,4,2.1,3.125,3.1625,draw,0.0
27733,2006-01-21,Angola,Cameroon,Cameroon,African Cup of Nations,-3,4,14,17,7,12,4,6,3,2,6.0,3.3083,1.5633,lose,-2.0
27736,2006-01-21,Finland,Saudi Arabia,Saudi Arabia,Friendly,1,0,10,19,21,6,4,5,1,2,2.7175,3.1625,2.3,draw,0.0
27740,2006-01-22,Canada,USA,USA,Friendly,-3,7,13,14,12,3,3,6,1,3,7.0,4.2,1.35,draw,0.0
27741,2006-01-23,Jordan,Sweden,Jordan,Friendly,0,0,14,20,10,12,2,6,2,2,7.5,3.95,1.4,draw,0.0
27749,2006-01-25,Finland,South Korea,Finland,Friendly,-1,0,12,11,22,9,3,4,2,3,2.966,3.1,2.208,lose,-1.0
27751,2006-01-25,Greece,Saudi Arabia,Saudi Arabia,Friendly,1,0,10,18,5,7,3,4,2,3,2.5267,3.0167,2.58,draw,0.0
27748,2006-01-25,Ecuador,Honduras,Ecuador,Friendly,0,4,12,12,9,9,4,5,3,3,1.5,3.6,5.6,win,1.0
27750,2006-01-25,Mexico,Norway,Mexico,Friendly,0,1,25,8,9,14,6,6,0,1,1.65,3.33,5.02,win,1.0
27763,2006-01-29,Norway,USA,USA,Friendly,1,1,8,13,12,4,5,5,1,4,4.25,3.2833,1.7933,lose,-5.0
27770,2006-02-01,Jordan,Thailand,Thailand,Friendly,1,1,14,13,7,19,1,3,2,5,2.4,3.175,2.57,draw,0.0
27769,2006-02-01,Croatia,Hong Kong,Hong Kong,Lunar New Year Cup,0,0,17,22,11,28,5,3,4,2,1.2067,5.1,9.4933,win,4.0
27782,2006-02-10,Japan,USA,USA,Friendly,1,0,16,13,15,4,4,5,3,4,3.945,3.325,1.775,lose,-1.0
27783,2006-02-11,Costa Rica,South Korea,Costa Rica,Friendly,-1,2,19,11,8,6,5,4,1,3,2.9,3.05,2.245,win,1.0
27790,2006-02-15,South Korea,Mexico,Mexico,Friendly,-3,2,13,23,6,9,5,6,2,0,4.795,3.25,1.65,win,1.0
27794,2006-02-18,Finland,Japan,Japan,Friendly,0,0,12,16,19,13,2,5,3,3,5.5,3.5375,1.52,lose,-2.0
27797,2006-02-19,Guatemala,USA,USA,Friendly,-4,4,22,15,16,3,1,5,2,4,8.9067,4.7167,1.25,lose,-4.0
27817,2006-02-28,Bosnia-Herzegovina,Japan,Bosnia-Herzegovina,Friendly,0,0,14,19,8,12,4,5,3,2,3.3333,3.2042,2.0033,draw,0.0
